codigo	descricao	marca	__v
3355	CERA PERIFERICA BRANCA OU AZUL N° 6	indiferente	0
3356	MARCADOR DE BANDAS ORTODONTICAS TIPO ESTRELA	indiferente	0
3358	ALAVANCA APICAL 305 RETA ADULTO EM ACO INOX	indiferente	0
3361	BROCA DE CORTE CRUZADO TUNGSTENIO ANEL AZUL 1506 (77GX060) MAXCUTI GROSSA	indiferente	0
3362	CARFILZOMIBE 60 MG (KYPROLIS)	indiferente	0
3363	BOTAO LINGUAL PARA SOLDAGEM	indiferente	0
3364	BOTAO LINGUAL PARA COLAGEM RETO	indiferente	0
3365	BOTAO LINGUAL ORTODONTICO PARA COLAGEM CONCAVO	indiferente	0
3366	INFLIXIMABE 100MG SOLUCAO INJETAVEL	indiferente	0
3367	BROCA PONTA DIAMANTADA PARA ALTA ROTACAO FG 1014	indiferente	0
3368	BROCA PONTA DIAMANTADA PARA ALTA ROTACAO FG 1015	indiferente	0
3369	BROCA PONTA DIAMANTADA PARA ALTA ROTACAO FG 1016HL	indiferente	0
3373	RESINA ACRILICA AUTOPOLIMERIZAVEL PARA ESCULTURAS 25G - VERM	indiferente	0
3374	CIMENTO OBTURADOR PROVISORIO COM FLUOR PARA FECHAMENTO DE CA	indiferente	0
3379	APLICADOREXTRATOR DE AMARRILHO ELASTICA - INOX	indiferente	0
3380	TUBO ROTH SIMPLES COM GANCHO PARA COLAGEM SUPERIOR DIREITO 022	indiferente	0
3381	TUBO ROTH SIMPLES C/ GANCHO PARA COLAGEM SUPERIOR ESQUERDO 022	indiferente	0
3382	TUBO ROTH SIMPLES COM GANCHO PARA COLAGEM INFERIOR ESQUERDO 022	indiferente	0
3383	TUBO ROTH DUPLO COM GANCHO PARA COLAGEM INFERIOR ESQUERDO 022	indiferente	0
3384	TUBO ROTH DUPLO COM GANCHO PARA COLAGEM INFERIOR DIREITO 022	indiferente	0
3385	TUBO ROTH DUPLO COM GANCHO PARA SOLDA INFERIOR ESQUERDO 022	indiferente	0
3392	FOSCARNET 24MGML 250ML	indiferente	0
3393	RESINA FOTOPOLIMERIZAVEL REFORCADA COM NANOPARTICULAS P RES	indiferente	0
3394	RESINA FOTO NANO-HIBRIDA PARA RESTAURAÇÕES DIRETAS TPH - COR A2	indiferente	0
3395	RESINA PARA RESTAURAÇÕES DIRETAS MICO-HIBRIDA Z-100 - COR A3	indiferente	0
3398	ALAVANCA APICAL 304 RETA ADULTO EM ACO INOX	indiferente	0
3399	CALCADOR EM ACO INOX RABO DE PEIXE PARA ORTODONTIA	indiferente	0
3400	BOBINA PAPEL TERMICO PARA INCUBADORA (BIONOVA IC1020FR)	indiferente	0
3403	LEITE EM PO INTEGRAL ZERO LACTOSE (NINHO SEM LACTOSE)	indiferente	0
3403	LEITE ZERO LACTOSE LATA - NINHO 380 G	indiferente	0
3404	TUBO RICKETTS DUPLO C/ GANCHO P/ COLAGEM SUP. DIRETO E INF. ESQUERDO 022	indiferente	0
3405	TUBO RICKETTS DUPLO COM GANCHO CENTRAL PARA MOLARES 022	indiferente	0
3406	TUBO RICKETTS SIMPLES C/ GANCHO PARA COLAGEM SUP. ESQUERDO INF. DIREITO 022	indiferente	0
3407	TUBO ORTODONTICO SISTEMA RICKETTS SIMPLES COM GANCHO PARA CO	indiferente	0
3408	TUBO RICKETTS DUPLO C/ GANCHO P/ SOLDA SUPERIOR E INFERIOR DIREITO E ESQUERDO 022	indiferente	0
3409	TUBO ORTODONTICO SISTEMA RICKETTS TRIPLO COM GANCHO P SOLDA	indiferente	0
3410	TUBO RICKETTS TRIPLO COM GANCHO PARA SOLDA SUPERIOR ESQUERDO E INFERIOR DIREITO 022	indiferente	0
3411	TUBO TELESCOPICO ORTODONTICO ACO INOX 090MM X 33MM	indiferente	0
3415	SUPLEMENTO ALIMENTAR HIPERCALORICO HIPERPROTEICO PARA PACIENTE ONCOLOGICO (FRESUBIN LIPID DRINK/ SUPPORTAN DRINK/ FORTCARE)	indiferente	0
3415	SUPLEMENTO ALIMENTAR PARA CA 200 ML- FRESUBIN LIPID DRINK	indiferente	0
3416	DIETA PARA CONTROLE GLICEMICO PO LATA 400 G - NUTRI DIABETIC	indiferente	0
3418	MODULO DE GLUTAMINA LATA 300 G - GLUTAMAX	indiferente	0
3431	PROBIOTICO SACHE DE 2 G  SIMFORT	indiferente	0
3432	MODULO DE TRIGLICERIDEO DE CADEIA MEDIA (MCT)(VITAFOR)	indiferente	0
3433	TUBO ROTH TRIPLO COM GANCHO P/ SOLDA SUPERIOR ESQUERDO 022	indiferente	0
3438	LEITE DESNATADO EM PO	indiferente	0
3441	LEITE DE SOJA PO LATA 300 G - SOY MAIS	indiferente	0
3447	ESPESSANTE ALIMENTAR LATA 125 G - RESOURCE THICKEN UP CLEAR	indiferente	0
3454	CIMENTO CIRURGICO EM PO 50G	indiferente	0
3455	CIMENTO CIRURGICO LIQUIDO 20ML	indiferente	0
3456	CATALIZADOR GEL EM SILICONE CONFECCAO DE MURALHAS PROTETICAS	indiferente	0
3464	FORMULA ANTI-REGURGITACAO LATA 400 G - NAN AR  APTAMIL AR	indiferente	0
3470	FILTRO BACTERIANO VIRAL COM ESPACO MORTO VOLUME ENTRE 150 E	indiferente	0
3471	PORTA - AGULHA MATHIEU EM ACO INOX 14 CM	indiferente	0
3472	BANDEJA RETANGULAR LISA EM ACO INOX 22CM X 9CM X 15CM	indiferente	0
3473	ALAVANCA APICAL 303 DIREITA ADULTO	indiferente	0
3474	ESPESSANTE ALIMENTAR ISENTO DE AMIDO DE MILHO EM PÓ LATA (RESOURCE THICKEN UP CLEAR/ THICK E EASY CLEAR/ NUTILIS CLEAR/ SUSTAP CLEAR/ ESPESSA MAIS CLEAN)	indiferente	0
3476	ALAVANCA APICAL 301 RETA ADULTO	indiferente	0
3479	DOBRADOR FIO DE AMARRILHO PONTA RETA E CURVADA (SPUTNIK)	indiferente	0
3482	GRAMPO PARA ISOLAMENTO ABSOLUTO N°12	indiferente	0
3483	FIO PARA RETRAÇÃO GENGIVAL DE ALGODÃO NÃO IMPREGNADO N° 0 250CM	indiferente	0
3484	FIO PARA RETRAÇÃO GENGIVAL DE ALGODÃO NÃO IMPREGNADO N° 2 250CM	indiferente	0
3486	ARCO INTRAORAL PRE-CONTORNADO CRNI INFERIOR 021 X 025	indiferente	0
3487	ARCO INTRAORAL PRE-CONTORNADO CRNI SUPERIOR 021 X 025	indiferente	0
3488	ARCO INTRAORAL PRE-CONTORNADO CRNI INFERIOR 018 X 025	indiferente	0
3489	ARCO PRE CONTORNADO CRNI SUPERIOR 018  X 025 - 045 X 063MM	indiferente	0
3490	ARCO INTRAORAL PRE-CONTORNADO CRNI INFERIOR 017 X 025	indiferente	0
3491	ARCO INRAORAL PRE-CONTORNADO CRNI SUPERIOR 017 X 025	indiferente	0
3492	BROCA PONTA DIAMANTADA ALTA ROTACAO FG 3215 FF	indiferente	0
3502	FRALDA DESCARTAVEL GERIATRICA GRANDE (MARDAM SLIM PCT C 08)	indiferente	0
3518	FITA HIPOALERGENICA MICROPOROSA 50 X 10M (CREMER)	indiferente	0
3530	ELASTICO ORTODONTICO PARA LIGADURA CINZA TIPO BENGALINHA (CARTELA)	indiferente	0
3531	ELASTICO ORTODONTICO PARA LIGADURA CRISTAL TIPO BENGALINHA (CARTELA)	indiferente	0
3533	ELASTICO ORTODONTICO CORRENTE PRETO LONGO 1,5M (ROLO)	indiferente	0
3534	ELASTICO ORTODONTICO CORRENTE ROSA PINK LONGO 15M (ROLO)	indiferente	0
3535	ELASTICO SEPARADOR AZUL CLARO 532 40MM	indiferente	0
3539	SONDA URETRAL N 8 (MARK MED)	indiferente	0
3547	PROPES DESCARTAVEL BRANCO PCT C100UN	indiferente	0
3548	AZITROMICINA 40MGML SUSPENSAO ORAL FRASCO 15ML	indiferente	0
3553	LUVA CIRURGICA ESTERIL N° 8,5	indiferente	0
3554	FILTRO PARA VENTILACAO MECANICA HME MAXI ADULTO (CGH) JUDICI	indiferente	0
3555	REANIMADOR DE SILICONE COM RESERVATORIO ADULTO (AMBU)	indiferente	0
3556	REANIMADOR DE SILICONE COM RESERVATORIO INFANTIL (AMBU)	indiferente	0
3560	PROTETOR FACIAL - FACE SHIELDS	indiferente	0
3561	FILTRO ELETROSTATICO BACTERIANOVIRAL COM FLUXO BIDIRECIONAL  ESPACO MORTO PARA VENTILACAO MECANICA (HEPA)	indiferente	0
3565	AMOXICILINA + CLAVULANATO DE POTASSIO 500 MG + 125 MG COMPRIMIDO REVESTIDO	indiferente	0
3575	MACACÃO PARA PROTEÇÃO TAM GRANDE (G)	indiferente	0
3576	MACACAO PARA PROTECAO TAM EXTRA GRANDE (EG)	indiferente	0
3585	MASCARA DE VENTURI PEDIATRICO	indiferente	0
3586	SONDA URETRAL N 10	indiferente	0
3587	SONDA URETRAL N 12	indiferente	0
3591	TUBO ENDOTRAQUEAL 7,5 SEM BALAO	indiferente	0
3594	TUBO ENDOTRAQUEAL 8,0 SEM BALAO	indiferente	0
3595	TUBO ENDOTRAQUEAL 9,0 SEM BALAO	indiferente	0
3597	TUBO ENDOTRAQUEAL N°10 COM BALÃO	indiferente	0
3599	COMPRESSA TIPO CAMPO OPERATORIO 45 X 50 PCT C50 UND	indiferente	0
3601	BOLSA COLETORA DE URINA SISTEMA FECHADO 2000ML	indiferente	0
3602	FITA HIPOALERGENICA MICROPOROSA 125MM X 10M	indiferente	0
3618	AVENTAL CIRURGICO ESTERIL IMPERMEAVEL LAMINADO TAM G GRAMATURA DE 48 A 55	indiferente	0
3622	BROCA CARBIDE ENDO Z 25MM	indiferente	0
3631	BROCA PONTA DIAMANTADA PARA ALTA ROTACAO FG 1015HL	indiferente	0
3633	LUVA PROCEDIMENTO ISENTA DE LATEX E ISENTA DE PO TAMANHO G (	indiferente	0
3642	MASCARA DESCARTAVEL SEM AJUSTE NASAL (TNT TECIDO)	indiferente	0
3643	COLETOR DE URINA INFANTIL SISTEMA FECHADO 500 A 1000ML	indiferente	0
3647	SACO POLIETILENO TAM 1000 X 2300 X 018 MM (OBITOS)	indiferente	0
3648	SACO PARA OBITO ZIPADO NA PARTE FRONTAL 220 X 90	indiferente	0
3649	BROCA PONTA DIAMANTADA ALTA ROTACAO FG 3122FF	indiferente	0
3653	MASCARA PARA TRAQUEOSTOMIA PEDIATRICA	indiferente	0
3658	MASCARA DE LARINGEA N° 1.0	indiferente	0
3659	MASCARA DE LARINGEA N° 1.5	indiferente	0
3660	MASCARA DE LARINGEA N° 2.0	indiferente	0
3661	MASCARA DE LARINGEA N° 2.5	indiferente	0
3662	MASCARA DE LARINGEA N° 3.0	indiferente	0
3668	CONJUNTO DE PLACA DO TRANSDUTOR DE PRESSAO VERMARQUETE	indiferente	0
3670	MEPOLIZUMABE 100MG (NUCALA)	indiferente	0
3674	SACUBITRIL 49MG VALSARTANA 51MG (ENTRESTO)	indiferente	0
3675	SACUBITRIL 24MG VALSARTANA 26MG (ENTRESTO)	indiferente	0
3676	SACUBITRIL 97MG VALSARTANA 103MG (ENTRESTO)	indiferente	0
3677	ELASTICO ORTODONTICO CORRENTE MEDIO AZUL 1,5M (ROLO)	indiferente	0
3679	ELASTICO EM CORRENTE MEDIO BLACK 1,5M (ROLO)	indiferente	0
3682	ELETRODO PARA ESTIMULACAO DO NERVO SACRAL (MEDTRONIC) - 1186125	indiferente	0
3686	AVENTAL CIRURGICO ESTERIL TAM GRANDE GRAMATURA 40	indiferente	0
3688	SONDA PARA ASPIRAÇÃO TRAQUEAL N° 12	indiferente	0
3699	RESINA FOTO NANO-HIBRIDA PARA RESTAURAÇÕES DIRETAS TPH - COR A1	indiferente	0
3702	AZTREONAM 75 MG (CAYSTON)	indiferente	0
3703	COLISTIMETATO DE SODIO 1.000.000 UI	indiferente	0
3703	COLISTIMETATO DE SODIO 100000O UI	indiferente	0
3736	RISPERIDONA 1MG/ML SOLUÇÃO(PORT. 344/98 - C1)	indiferente	0
3747	NEBIVOLOL 5MG (LOBEAT)	indiferente	0
3752	FRALDA DESCARTAVEL INFANTIL XXG DE 14KG A 18KG (HUGGIES SUPR	indiferente	0
3763	FRALDA DESCARTAVEL EXTRA GRANDE (EG) ACIMA DE 90KG (CONFORT	indiferente	0
3765	BOLSA PARA OSTOMIA URINÁRIA  INFANTIL COM TELA PROTETORA ENTRE 10 E 35MM  REF 17480	indiferente	0
3774	ALAVANCA APICAL 301 RETA INFANTIL EM ACO INOX	indiferente	0
3775	ALAVANCA APICAL 302 ESQUERDA INFANTIL EM ACO INOX	indiferente	0
3776	ALAVANCA APICAL 303 DIREITA INFANTIL EM ACO INOX	indiferente	0
3777	ALAVANCA APICAL 302 ESQUERDA ADULTO EM ACO INOX	indiferente	0
3784	LANREOTIDA ACETADO 120MG SERINGA 05ML	indiferente	0
3799	SABONETE NEUTRO COM GLICERINA -  1LITRO	indiferente	0
3806	BOLSA PARA OSTOMIA INTESTINAL UMA PECA 10 A 76MM REF 17491	indiferente	0
3884	SONDA FOLEY SILICONE 02 VIAS C/BALAO N° 22	indiferente	0
3960	COLETOR DE MUCOSIDADE 70ML	indiferente	0
3981	FIO DE SUTURA -POLIDIOXANONA 4-0 AGULHA DE 38 CORPO TRIANGU	indiferente	0
4002	CATETER ACESSO VENOSO CENTRAL MONO LUMEN PEDIATRICO 22GA X 10CM (3FR)	indiferente	0
4003	LANCETA AUTOMATICA	indiferente	0
4012	ESCOVA DE FELTRO PARA ACABAMENTO EM PROTESE	indiferente	0
4013	EMBALAGEM DESCARTAVEL EM MANTA SMS PESADA 60 X 60	indiferente	0
4014	EMBALAGEM DESCARTAVEL EM MANTA SMS PESADA 120 X 120	indiferente	0
4015	EMBALAGEM DESCARTAVEL EM MANTA SMS PESADA 75 X 75	indiferente	0
4016	RESINA NANO-HIBRIDAS PARA RESTAURAÇÕES DIRETAS TPH - COR A 3,5	indiferente	0
4017	RESINA FOTO BIS-GMA TPH COR A2	indiferente	0
4018	RESINA FOTO NANO-HIBRIDA BIS-GMA TPH - COR A3	indiferente	0
4022	SONDA ESTOMACAL (NASOGÁSTRICA) LONGA N° 20	indiferente	0
4024	ALGINATO TIPO 2 PRESA NORMAL LIVRE DE POEIRA	indiferente	0
4035	FIO SUTURA - POLIESTERALGODAO 4-0 NAO AGULHADO 15 X 45CM	indiferente	0
4040	FIO DE SUTURA - POLIESTER 4-0,COM 2 AGULHA DE 1/2 CORPO QUADRADO PONTA CONICA 1.5CM - CARDIOVASCULAR	indiferente	0
4043	VERNIZ FORRADOR DE CAVIDADES 15ML	indiferente	0
4059	PELICULA PERIAPICAL ADULTO EM POLIESTER COM EMULSAO FOTOSSEN	indiferente	0
4064	EQUIPO DE INFUSAO PARA BOMBA COM BURETA - EUROFIX COMPACT CG	indiferente	0
4066	FILME LASER DRYVIEW 20 X 25 CM - ODONTOLOGIA	indiferente	0
4072	ADESIVO DE TECIDO A BASE DE CIANOACRILATO	indiferente	0
4089	FIO SUTURA - POLIPROPILENO 4-0 (PROLENE) 2 AG 12 CIL 15MM -	indiferente	0
4093	CUBA DE BORRACHA PARA MANIPULACAO DE GESSO E ALGINATO	indiferente	0
4094	ESCOVA PARA LIMPEZA DE BROCA	indiferente	0
4099	EMBALAGEM PARA ACONDICIONAMENTO DE PRODUTOS A SEREM ESTERILIZADOS EM PAPEL GRAU CIRURGICO 350MM X 100M	indiferente	0
4100	EMBALAGEM DESCARTAVEL EM MANTA SMS PESADA 100 X 100	indiferente	0
4107	CATETER SWAN GANZ PARA TERMODILUÇÃO 75FR COM INTRODUTOR GUIA PERCUTÂNIO 8.5FR	indiferente	0
4112	EDTA TRISSODICO 20 ML	indiferente	0
4114	EUCALIPTOL 10 ML	indiferente	0
4115	EUGENOL 20ML	indiferente	0
4116	FORMOCRESOL 10ML	indiferente	0
4117	PARAMONOCLOROFENOL CANFORADO 20ML	indiferente	0
4118	TRICRESOL FORMALINA 10 ML	indiferente	0
4119	TAMBOREL REFIL REPOSICAO C50	indiferente	0
4138	TIRA DE LIXA ACO ACABAMENTO DE AMALGAMA 4 MM EMBALAGEM C12	indiferente	0
4165	BOLSA PARA UROSTOMIA 2 PEÇAS TRANSPARENTE 60MM REF- 17639  (COLOPLAST)	indiferente	0
4172	APLICADOR DESCARTAVEL PARA PRIMER - MICROBRUSH N°2 FINO	indiferente	0
4173	APLICADOR DESCARTAVEL PARA PRIMER - MICROBRUSH N°3 REGULAR	indiferente	0
4175	PORTA AGULHA CASTROVIEJO RETO SIMPLES	indiferente	0
4178	AGENTE DE UNIAO UNIVERSAL COM FLUOR (PRIME E BOND 21 4 ML)	indiferente	0
4179	DISCO DE LIXA SORTIDOS DIAMETRO 19MM	indiferente	0
4180	KIT IONOMERO DE VIDRO AUTOPOLIMERIZAVEL PARA CIMENTACAO	indiferente	0
4181	KIT IONOMERO DE VIDRO FOTOPOLIMERIZAVEL PARA RESTAURACAO	indiferente	0
4183	MATRIZ PRE- MOLAR (C 5 UND)	indiferente	0
4185	PLACA DE VIDRO 6MM	indiferente	0
4189	ELASTICO EM CORRENTE CURTO CINZA GREY 45M (ROLO)	indiferente	0
4191	PAPEL CARBONO AZUL E VERMELHO (C12 TIRAS)	indiferente	0
4196	GESSO TIPO IV RESINOSO	indiferente	0
4197	BARREIRA PROTETORA DE CORRECAO DAS IRREGULARIDADES DA DERME E PARA OSTOMIA PLANAS EM BASTÃO 6G- 2655 (COLOPLAST)	indiferente	0
4206	ESPELHO BUCAL Nº5 (ODONTOLOGIA)	indiferente	0
4206	ESPELHO BUCAL N 5 (ODONTOLOGIA)	indiferente	0
4209	BROCA ZECRYA LONGA (ODONTO)	indiferente	0
4211	ELASTICO EM CORRENTE CURTO AZUL BLUE 1,5M (ROLO)	indiferente	0
4212	ELASTICO EM CORRENTE CURTO PINK 1,5M (ROLO)	indiferente	0
4213	ELASTICO EM CORRENTE CURTO BLACK 1,5M (ROLO)	indiferente	0
4214	ELASTICO EM CORRENTE CURTO CRISTAL 4,5M (ROLO)	indiferente	0
4215	ELASTICO INTRA -ORAL FORCA LEVE 70G NATURAL 516 PCT C1000	indiferente	0
4217	ELASTICO EXTRA-ORAL CARGA PESADA 370 G NATURAL 12 PCT C100	indiferente	0
4224	TRASTUZUMABE 150MG	indiferente	0
4226	LUVA CIRURGICA ESTERIL TRATAMENTO HIPOALERGENICO N 75	indiferente	0
4233	LUVA CIRURGICA ESTERIL TRATAMENTO HIPOALERGENICO N 70	indiferente	0
4234	LUVA CIRURGICA ESTERIL TRATAMENTO HIPOALERGENICO N 80	indiferente	0
4236	TRASTUZUMABE 150MG (HERZUMA)	indiferente	0
4241	FIXADOR PARA PELICULA RADIOGRAFICA (FRASCO 500ML)	indiferente	0
4242	REVELADOR PARA PELICULA RADIOGRAFICA (FRASCO 500ML)	indiferente	0
4247	MIGLUSTATE 100 MG (ZAVESCA)	indiferente	0
4257	SUGADOR CIRURGICO DESCARTAVEL (ODONTOLOGIA)	indiferente	0
4258	ESPONJA HEMOSTATICA DE COLAGENO (HEMOSPON) ODONTO	indiferente	0
4260	CANAQUINUMABE 150MGML (ILARIS)	indiferente	0
4261	BOLSA DE COLOSTOMIA / ILEOSTOMIA DRENÁVEL,TRANSPARENTE RECORTÁVEL 19-64MM COM CLAMP REF22771(CONVATEC)	indiferente	0
4262	LIMA HEDSTOREM 2° SERIE 45 A 80 -31MM	indiferente	0
4263	LIMA KERR 1° SERIE 25MM - N° 15 (CAIXA C/ 6 UN)	indiferente	0
4264	LIMA KERR 1ª SERIE 31MM - Nº 15 (CAIXA C/ 6 UN)	indiferente	0
4265	LIMA KERR ESPECIAL 21MM - N° 06 (CAIXA C/ 6 UN)	indiferente	0
4266	LIMA KERR ESPECIAL 25MM - N° 06 (CAIXA C/ 6 UN)	indiferente	0
4267	LIMA KERR ESPECIAL 21MM - N° 08 (CAIXA C/ 6 UN)	indiferente	0
4268	LIMA KERR ESPECIAL 25MM - N° 08 (CAIXA C/ 6 UN)	indiferente	0
4269	LIMA KERR ESPECIAL 21MM - N° 10 (CAIXA C/ 6 UN)	indiferente	0
4270	LIMA KERR ESPECIAL 25 MM - N° 10 (CAIXA C/ 6 UN)	indiferente	0
4271	LIMA KERR ESPECIAL 31 MM - N°10	indiferente	0
4279	CATETER PARA ACESSO VENOSO CENTRAL ADULTO 16/16/18GA X 20CM APROXIMADAMENTE (7FR) TRIPLO LUMEN	indiferente	0
4280	CATETER ACESSO VENOSO CENTRAL MONO LUMEN 18GA X 20CM MEDINDO 15 A 25CM (4FR A 5FR)	indiferente	0
4280	CATETER ACESSO VENOSO CENTRAL MONO LUMEN PEDIATRICO 18GA X 20CM (4FR)	indiferente	0
4282	EQUIPO EXTENSOR DE IRRIGAÇÃO E ASPIRAÇÃO PARA DISSECTOR ULTR	indiferente	0
4284	LIMA KERR ESPECIAL 31MM - N°06	indiferente	0
4286	LIMA KERR ESPECIAL N° 08 - 31MM	indiferente	0
4307	SONDA DE FOLEY 3 VIAS N 24 - SILICONE	indiferente	0
4327	AVENTAL CIRURGICO ESTERIL DE USO UNICO C BARREIRA DE PROTECAO IMPERMEAVEL E CONTRA VIRUS(HIVHBVHCV) - TAM: 115CM (- 5CM) X 150CM (- 10CM)	indiferente	0
4340	VACUOMETRO - VALVULA CONECTADA A REDE DE VACUO PARA ASPIRACA	indiferente	0
4373	BROCA PONTA DIAMANTADA ALTA ROTACAO FG N 1012 ESFERICA	indiferente	0
4374	BROCA PONTA DIAMANTADA PARA ALTA ROTACAO FGN 1191 F	indiferente	0
4375	BROCA PONTA DIAMANTADA PARA ALTA ROTACAO FG 2143 CILINDRICA TOPO ARREDONDADO	indiferente	0
4376	BROCA PONTA DIAMANTADA PARA ALTA ROTACAO FG 1031 CONE INVERTIDO	indiferente	0
4377	BROCA PONTA DIAMANTADA PARA ALTA ROTAÇÃO FG N 1032 CONE INVERTIDO	indiferente	0
4378	BROCA PONTA DIAMANTADA ALTA ROTACAO FG 1013 ESFERICA	indiferente	0
4380	BROCA PONTA DIAMANTADA PARA ALTA ROTACAO FG 1018 ESFERICA	indiferente	0
4411	MASCARA FACIAL COM BOLSA RESERVATORIO 800ML - 50ML ADULTO	indiferente	0
4421	SERINGA CARPULE PARA ANESTESIA ODONTOLOGICA EM AÇO INOX	indiferente	0
4427	PORTA AMALGAMA EM PLASTICO	indiferente	0
4444	ESPATULA DE MANIPULACAO DE CIMENTO N 24	indiferente	0
4695	COLGADURA PARA REVELACAO DE RAIO X ODONTOLOGICO	indiferente	0
4696	PELICULA PERIAPICAL INFANTIL EM POLIESTER COM EMULSAO FOTOSS	indiferente	0
4697	POSICIONADOR DE FILMES RADIOGRAFICOS INFANTIL AUTOCLAVAVEL D	indiferente	0
4699	POSICIONADOR DE FILMES RADIOGRAFICOS ADULTO AUTOCLAVAVEL DE	indiferente	0
4701	LIMA HEDSTOREM 2° SERIE 45 A 80 - 21MM	indiferente	0
4702	LIMA HEDSTOREM 1° SERIE 15 A 40 - 21MM	indiferente	0
4703	LIMA HEDSTOREM 1° SERIE 15 A 40 - 31MM	indiferente	0
4704	LIMA FLEXOFILE 1 SERIE 15 A 40 - 31MM (CAIXA C 6 UN)	indiferente	0
4705	LIMA KERR 2° SERIE 45 A 80 - 31MM	indiferente	0
4706	LIMA KERR 2° SERIE 45 A 80 - 25MM (CAIXA C/ 6 UN)	indiferente	0
4707	LIMA KERR 2° SERIE 45 A 80 - 21MM (CAIXA C 6 UN)	indiferente	0
4708	ACIDO ZOLEDRONICO 5MG/100ML	indiferente	0
4708	ACIDO ZOLEDRONICO 5MG100ML	indiferente	0
4711	LIMA KERR 1° SERIE 15 A 40 - 25MM (CAIXA C/ 6 UN)	indiferente	0
4712	LIMA KERR 1° SERIE 15 A 40 - 21MM (CAIXA C/ 6 UN)	indiferente	0
4726	LIMA KERR ESPECIAL 21MM - N° 15 (CAIXA C/ 6 UN)	indiferente	0
4727	LENTULO ESPIRAL EM ACO INOX PARA PREPARO DE CANAL TAM 1 A 4	indiferente	0
4728	LENTULO ESPIRAL EM ACO INOX PARA PREPARO DE CANAL TAM 1 A 4	indiferente	0
4741	TAMPA DE TEFLON CURCA SONOCA	indiferente	0
4761	FILME DENTAL - PELICULA OCLUSAL POLIESTER COM EMULSAO FOTOSS	indiferente	0
4762	AVENTAL DE CHUMBO INFANTIL - ODONTOLOGICO	indiferente	0
4763	AVENTAL ADULTO DE CHUMBO - ODONTOLOGIA	indiferente	0
4817	GODIVA EM BASTAO VERDE - CX C 15 UNIDADES	indiferente	0
4818	LIMA HEDSTOREM 1° SERIE 15 A 40 - 25MM	indiferente	0
4830	BANDA PRE MOLAR SUPERIOR BU 18	indiferente	0
4831	BANDA PRE MOLAR SUPERIOR BU 22	indiferente	0
4832	BANDA PRE MOLAR SUPERIOR BU 32	indiferente	0
4833	BANDA PRE MOLAR SUPERIOR BU 19	indiferente	0
4834	BANDA PRE MOLAR SUPERIOR BU 27	indiferente	0
4841	TIP PARA PROFI PERIO SUB	indiferente	0
4856	BANDA PRE MOLAR INFERIOR N 18 - PCT C 10	indiferente	0
4857	BANDA PRE MOLAR SUPERIOR BU 20 - PCT C 10	indiferente	0
4858	BANDA PRE MOLAR SUPERIOR BU 21 - PCT C 10	indiferente	0
4859	BANDA PRE MOLAR SUPERIOR BU 23 - PCT C 10	indiferente	0
4860	BANDA PRE MOLAR INFERIOR N 23 - PCT C 10	indiferente	0
4861	BANDA PRE MOLAR SUPERIOR BU 24 - PCT C 10	indiferente	0
4862	BANDA PRE MOLAR INFERIOR N 24 - PCT C 10	indiferente	0
4863	BANDA PRE MOLAR SUPERIOR BU 25 - PCT C 10	indiferente	0
4864	BANDA PRE MOLAR INFERIOR N 25 - PCT C 10	indiferente	0
4865	BANDA PRE MOLAR SUPERIOR BU 26 - PCT C 10	indiferente	0
4866	BANDA PRE MOLAR INFERIOR N 27 - PCT C 10	indiferente	0
4867	BANDA PRE MOLAR SUPERIOR BU 28 - PCT C 10	indiferente	0
4868	BANDA PRE MOLAR SUPERIOR BU 29 - PCT C 10	indiferente	0
4869	BANDA PRE MOLAR INFERIOR N 29 - PCT C 10	indiferente	0
4870	BANDA PRE MOLAR SUPERIOR BU 30 - PCT C 10	indiferente	0
4871	BANDA PRE MOLAR INFERIOR N 30 - PCT C 10	indiferente	0
4872	BANDA PRE MOLAR SUPERIOR BU 31 - PCT C 10	indiferente	0
4873	BANDA PRE MOLAR INFERIOR N 31 - PCT C 10	indiferente	0
4874	BANDA PRE MOLAR INFERIOR N 32 - PCT C 10	indiferente	0
4889	LIMA HEDSTOREM 2° SERIE 45 A 80 - 25MM (CAIXA C/ 6 UN)	indiferente	0
4890	LIMA KERR 1 SERIE 15 A 40 - 31MM (CAIXA C/ 6UN)	indiferente	0
4891	CONE PAPEL ABSORVENTE 1 SERIE 15 A 40	indiferente	0
4892	CONE PAPEL ABSORVENTE 2° SERIE 45 A 80	indiferente	0
4914	LIMA FLEXOFILE 1 SERIE 15 A 40 - 21MM (CAIXA C 6 UN)	indiferente	0
4915	LIMA FLEXOFILE 1 SERIE 15 A 40 - 25MM (CAIXA C 6 UN)	indiferente	0
4928	BANDA PRE MOLAR INFERIOR N 19 - PCT C 10	indiferente	0
4929	BANDA PRE MOLAR INFERIOR N 20 - PCT C 10	indiferente	0
4930	BANDA PRE MOLAR INFERIOR N 21 - PCT C 10	indiferente	0
4931	BANDA PRE MOLAR INFERIOR N 22 - PCT C 10	indiferente	0
4932	BANDA PRE MOLAR INFERIOR N 26 - PCT C 10	indiferente	0
4933	BANDA PRE MOLAR INFERIOR N 28 - PCT C 10	indiferente	0
4958	APLICADOR DE CLIPS MEDIUM 10MM 36 CM AZUL -200	indiferente	0
4959	BEVACIZUMABE 400MG16ML	indiferente	0
