_id,razaoSocial,nomeFantasia,codigo,contato,cnpj
66c4d095af87a5f7873fe927,SECRETARIA DE CULTURA DO ESTADO DO CEARA-SECULT,SECRETARIA DE CULTURA DO ESTADO DO CEARA-SECULT,1898,3101-6744,7954555000111
66c4d095af87a5f7873fe928,SECRETARIA DE ESTADO DA SA�DE DE SANTA CATARINA,SECRETARIA DE ESTADO DA SA�DE DE SANTA CATARINA,1899,3221-2294,80673411000187
66c4d095af87a5f7873fe929,Secretaria de Estado da Sa�de do Par� � SESPA,SECRETARIA DE ESTADO DA SA�DE DO PAR� � SESPA,1900,4006-4200,5054929000117
66c4d095af87a5f7873fe92a,SECRETARIA DE ESTADO DA SA�DE DO PIAU�,SECRETARIA DE ESTADO DA SA�DE DO PIAU�,1901,34481298,6553564000138
66c4d095af87a5f7873fe92b,SECRETARIA DE ESTADO DA SAUDE DO PIAUI,SECRETARIA DE ESTADO DA SAUDE DO PIAUI,1902,3216-3655,65553564000138
66c4d095af87a5f7873fe92c,SECRETARIA DE SAUDE DO ESTADO DO CEARA,SECRETARIA DE SAUDE DO ESTADO DO CEARA,1903,3101-5123,7954571000104
66c4d095af87a5f7873fe92d,SECRETARIA MUNICIPAL DE ITAREMA,SECRETARIA MUNICIPAL DE ITAREMA,1904,,7663941000154
66c4d095af87a5f7873fe92e,SEND PHARMA DISTRIBUIDORA LTDA,SEND PHARMA DISTRIBUIDORA LTDA,1905,,47783547000174
66c4d095af87a5f7873fe92f,SESI JUAZEIRO,SESI JUAZEIRO,1906,,3804327001186
66c4d095af87a5f7873fe930,SESI MARACANA�,SESI MARACANA�,1907,,3804327001771
66c4d095af87a5f7873fe931,SESI PARANGABA,SESI PARANGABA,1908,,3804327000619
66c4d095af87a5f7873fe932,SIEG NEGOCIOS LTDA,SIEG NEGOCIOS LTDA,1909,3235-6754,28341370000101
66c4d095af87a5f7873fe933,SMS CRATO,SMS CRATO,1910,,758975000107
66c4d095af87a5f7873fe934,SMS IC�,SMS IC�,1911,,11896777000100
66c4d095af87a5f7873fe935,SMS JIJOCA DE JERICOACOARA,SMS JIJOCA DE JERICOACOARA,1912,,11422633000104
66c4d095af87a5f7873fe936,SMS TIANGUA,SMS TIANGUA,1913,,7735178000120
66c4d095af87a5f7873fe937,Social Farma,SOCIAL FARMA,1914,2415-0333,40257354000130
66c4d095af87a5f7873fe938,SSPDS - SECRETARIA DA SEGURAN�A P�BLICA E DEFESA,SSPDS - SECRETARIA DA SEGURAN�A P�BLICA E DEFESA,1915,31016501,1869566000117
66c4d095af87a5f7873fe939,STELIO R DA SILVA ARTIGOS DENTARIOS LTDA,STELIO R DA SILVA ARTIGOS DENTARIOS LTDA,1916,2719-4848,42588400000100
66c4d095af87a5f7873fe93a,TC ATUAL COMERCIO DE MEDICAMENTOS LTDA EPP,TC ATUAL COMERCIO DE MEDICAMENTOS LTDA EPP,1917,,10493969000103
66c4d095af87a5f7873fe93b,TECHPHARMA HOSPITALAR COMERCIO,TECHPHARMA HOSPITALAR COMERCIO,1918,3935-3095,35067853000125
66c4d095af87a5f7873fe93c,THIAGO G. DISTRIBUIDORA DE MEDICAMENTOS E LOGISTIC,THIAGO G. DISTRIBUIDORA DE MEDICAMENTOS E LOGISTIC,1919,3481-1925,44037882000135
66c4d095af87a5f7873fe93d,TRIBUNAL REGIONAL ELEITORAL - TRE/CE,TRIBUNAL REGIONAL ELEITORAL - TRE/CE,1920,34533798,6026531000130
66c4d095af87a5f7873fe93e,UNI HOSPITALAR LTDA,UNI HOSPITALAR LTDA,1921,,7484373000124
66c4d095af87a5f7873fe93f,UNIAO FARMA COMERCIAL LTDA,UNIAO FARMA COMERCIAL LTDA,1922,,29910022000170
66c4d095af87a5f7873fe940,UNIKA DISTRIBUIDORA DE MEDICAMENTOS LTDA,UNIKA DISTRIBUIDORA DE MEDICAMENTOS LTDA,1923,,38412948000127
66c4d095af87a5f7873fe941,UNIVERSIDADE ESTADUAL DO CEAR� - UECE,UNIVERSIDADE ESTADUAL DO CEAR� - UECE,1924,31019605,7885809000197
66c4d095af87a5f7873fe942,UPA CONJUNTO CEARA,UPA - CONJUNTO CEARA,1925,35230557,5268526001142
66c4d095af87a5f7873fe943,UPA BATURITE,UPA BATURITE,1926,,7387343000108
66c4d095af87a5f7873fe944,UPA CENTRO CAUCAIA,UPA CENTRO CAUCAIA,1927,3254-7095,7077971
66c4d095af87a5f7873fe945,UPA SOBRAL - DR HUGO MENDES PARENTE,UPA SOBRAL - DR HUGO MENDES PARENTE,1928,,7598634000137
66c4d095af87a5f7873fe946,VIP FARMA COMERCIO DE MEDICAMENTOS EIRELI,VIP FARMA COMERCIO DE MEDICAMENTOS EIRELI,1929,953061610,34788645000152
66c4d095af87a5f7873fe947,VIVA FARMACEUTICA SA,VIVA FARMACEUTICA SA,1930,,10447355000187
66c4d095af87a5f7873fe948,WANDERSON MONTEIRO GOMES,WANDERSON MONTEIRO GOMES,1931,,50282632000163
